Time,Acceleration X,Acceleration Y,Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Yaw,Pitch,Roll,'16-Nov-2018 17:53:47.069'
57.718,6.8939,-6.9541,0.87733,0.27733,0.11922,-1.0315,-34.128,-35.782,85.914,
57.817,7.8741,-5.8563,0.80548,0.22406,0.14951,-0.97097,-37.639,-41.728,85.207,
57.916,8.7352,-4.9215,0.817,0.21229,0.16225,-0.87929,-40.87,-47.9,84.404,
58.015,9.1795,-3.1207,1.0933,0.20466,0.1607,-0.75032,-43.804,-54.307,83.459,
58.114,9.8251,-1.5616,0.87568,0.18863,0.17256,-0.67254,-46.72,-60.906,82.159,
58.212,9.9489,-0.42601,0.80802,0.15545,0.16879,-0.61632,-50.666,-67.37,80.063,
58.311,9.8669,0.72225,0.73991,0.15111,0.16811,-0.55983,-56.272,-73.809,76.425,
58.41,9.9408,1.4216,0.91999,0.13068,0.15172,-0.51957,-66.466,-80.165,68.393,
58.509,9.4642,2.5465,0.6742,0.11352,0.15097,-0.4536,-95.89,-85.328,41.591,
58.608,9.1653,3.5975,0.62211,0.10056,0.13951,-0.38338,-172.11,-85.992,-31.582,
58.707,8.7096,4.3688,0.5034,0.081111,0.11022,-0.33252,155.64,-83.177,-60.284,
58.805,8.4538,4.9152,0.52152,0.070303,0.10494,-0.24625,143.94,-80.952,-67.899,
58.904,8.308,5.4547,0.43365,0.044388,0.071062,-0.16667,137.44,-79.857,-69.81,
59.003,7.906,5.9352,0.44143,0.02696,0.028646,-0.087067,133.18,-79.788,-68.972,
59.102,7.5856,6.3043,0.39892,0.009422,-0.0088489,0.112,131.77,-80.694,-65.598,
59.201,7.1101,6.7661,0.41584,-0.021893,-0.037317,0.27262,136.55,-82.591,-56.644,
59.3,6.8616,7.1066,0.28591,-0.066152,-0.10011,0.37215,159.36,-84.857,-30.416,
59.398,6.7008,7.3069,0.21899,-0.092044,-0.12274,0.48912,-153.1,-84.894,19.653,
59.497,6.2976,7.566,0.33291,-0.11473,-0.14936,0.5837,-121.97,-81.494,52.712,
59.596,6.1627,7.7422,0.24803,-0.11373,-0.14098,0.6808,-109.86,-76.224,66.446,
59.695,6.0329,7.8292,0.27094,-0.11912,-0.13254,0.77464,-104.62,-69.917,73.023,
59.794,5.6763,8.1077,0.1931,-0.10954,-0.11073,0.90281,-101.96,-63,76.696,
59.893,5.7715,7.9268,0.28531,-0.015545,-0.059367,1.1161,-100.33,-55.675,78.992,
59.991,6.1633,7.7374,0.2187,0.091107,-0.027526,1.356,-98.862,-48.1,80.675,
60.09,6.3484,7.5352,0.2648,0.1645,-0.031322,1.5603,-97.365,-40.313,81.866,
60.189,6.7743,7.2005,0.23576,0.19303,-0.052249,1.698,-95.954,-32.431,82.665,
60.288,7.0688,6.8463,0.36225,0.23751,-0.096916,1.7717,-94.672,-24.549,83.241,
60.387,7.5145,6.2643,0.31854,0.3919,-0.16019,1.7726,-93.213,-16.892,83.757,
60.486,7.8494,5.9001,0.44233,0.47773,-0.28376,1.6756,-91.531,-9.7492,84.19,
60.584,8.2483,5.3298,0.46433,0.60567,-0.50838,1.5645,-89.606,-3.2032,84.569,
60.683,8.7655,4.5773,0.53244,0.48233,-0.52738,1.0622,-87.633,2.6828,84.933,
60.782,9.1686,3.4084,0.52556,0.4285,-0.51321,0.61392,-85.791,8.1623,85.292,
